row_index,material_id,split,source_file,formula,elements,space_group_number,space_group_symbol,crystal_system,energy,energy_per_atom,relative_energy,hdbscan_cluster,hdbscan_probability,hdbscan_is_noise,pca1,pca2,is_hdbscan_noise,is_low_probability,is_isolation_forest_anomaly,isolation_forest_score,isolation_forest_used_pca,anomaly_vote_count,is_anomaly_any,is_anomaly_consensus,is_anomaly_all
8289,C-53797-7447-26,test,huggingface,C,C,11,P2_1/m,monoclinic,-154.40229,-154.40229,0.1546950000000038,1,0.8603247421303266,False,-0.1362339127551284,2.103700258106848,0,0,0,-0.4868880353329694,0,0,0,0,0
8290,C-9646-232-61,test,huggingface,C,C,8,Cm,monoclinic,-154.110164375,-154.110164375,0.4468206249999866,2,1.0,False,4.477232401339698,0.1108299446781021,0,0,0,-0.4566108644681194,0,0,0,0,0
8291,C-113076-4059-19,test,huggingface,C,C,166,R-3m,trigonal,-154.45770375,-154.45770375,0.09928124999999,0,0.9873662625680882,False,-1.315993410896367,-3.057855182329222,0,0,0,-0.46092364476958175,0,0,0,0,0
8292,C-73639-7493-38,test,huggingface,C,C,2,P-1,triclinic,-154.1924,-154.1924,0.3645850000000052,-1,0.0,True,1.4730449991853118,1.8564118306179895,1,1,1,-0.5366878709502958,0,3,1,1,1
8293,C-72750-6436-27,test,huggingface,C,C,15,C2/c,monoclinic,-154.20188266666665,-154.20188266666665,0.3551023333333489,1,1.0,False,-2.0920015872400266,2.596955745425357,0,0,0,-0.44510136268288725,0,0,0,0,0
8294,C-107740-6840-52,test,huggingface,C,C,5,C2,monoclinic,-154.19697,-154.19697,0.3600150000000042,2,1.0,False,-0.5404112232538122,0.2913746070792746,0,0,0,-0.4342312306517118,0,0,0,0,0
8295,C-177268-8621-19,test,huggingface,C,C,12,C2/m,monoclinic,-154.2284925,-154.2284925,0.32849250000001,-1,0.0,True,0.2660843380951707,0.767356066074834,1,1,0,-0.48350556382659665,0,2,1,1,0
8296,C-152569-5742-41,test,huggingface,C,C,2,P-1,triclinic,-154.118294,-154.118294,0.4386910000000057,2,0.9371031412400468,False,0.6162057344282278,0.3806141202292411,0,0,0,-0.4475993443190667,0,0,0,0,0
8297,C-141018-4458-21,test,huggingface,C,C,17,P222_1,orthorhombic,-154.319786,-154.319786,0.2371990000000039,1,0.7977250048091538,False,-1.0195842408604348,2.3422755207181987,0,0,0,-0.49596890870627314,0,0,0,0,0
8298,C-92111-7590-34,test,huggingface,C,C,12,C2/m,monoclinic,-154.277097,-154.277097,0.2798879999999997,2,1.0,False,1.765664299006704,-0.5031729749796199,0,0,0,-0.410064336575359,0,0,0,0,0
8299,C-141068-2442-15,test,huggingface,C,C,12,C2/m,monoclinic,-154.307958,-154.307958,0.2490269999999839,1,1.0,False,-1.9843279761805488,2.2022598951132943,0,0,0,-0.43490573446894715,0,0,0,0,0
8300,C-176665-1085-24,test,huggingface,C,C,2,P-1,triclinic,-154.1099955,-154.1099955,0.4469895000000008,0,0.9728266379026692,False,-3.2222656851829585,-3.016819729698782,0,0,0,-0.49455879574326544,0,0,0,0,0
8301,C-90831-4076-60,test,huggingface,C,C,12,C2/m,monoclinic,-154.1154625,-154.1154625,0.4415224999999907,-1,0.0,True,0.8636293685538726,0.4414185545403626,1,1,0,-0.497102682343109,0,2,1,1,0
8302,C-72710-1910-24,test,huggingface,C,C,11,P2_1/m,monoclinic,-154.326981,-154.326981,0.2300040000000081,1,1.0,False,-0.1920440010057459,1.971224512142845,0,0,0,-0.41992698903794895,0,0,0,0,0
8303,C-90796-891-6,test,huggingface,C,C,65,Cmmm,orthorhombic,-154.2462525,-154.2462525,0.3107325000000003,2,0.9528482576502748,False,2.7354215979696965,-0.3478284783814179,0,0,0,-0.44166350609889415,0,0,0,0,0
8304,C-142753-3906-18,test,huggingface,C,C,12,C2/m,monoclinic,-154.27611625,-154.27611625,0.2808687499999962,2,1.0,False,0.7073652444115802,-0.0966994128455479,0,0,0,-0.41382865703440413,0,0,0,0,0
8305,C-172941-6659-46,test,huggingface,C,C,166,R-3m,trigonal,-154.454464,-154.454464,0.1025209999999958,0,0.9347122685751792,False,-0.5139114035414153,-3.188501318288738,0,0,0,-0.4859123052678156,0,0,0,0,0
8306,C-145335-4867-8,test,huggingface,C,C,12,C2/m,monoclinic,-154.22957125,-154.22957125,0.3274137500000051,2,1.0,False,0.9001960295541778,-1.406436260356709,0,0,0,-0.4295106740567245,0,0,0,0,0
8307,C-172937-7452-41,test,huggingface,C,C,6,Pm,monoclinic,-154.078666,-154.078666,0.478318999999999,2,1.0,False,1.856706993994796,1.3199817875160658,0,0,0,-0.43571987201214696,0,0,0,0,0
8308,C-107727-1562-39,test,huggingface,C,C,2,P-1,triclinic,-154.28033833333333,-154.28033833333333,0.2766466666666645,0,0.7331431444216737,False,-1.056927892235778,-3.4025237956796537,0,0,1,-0.5363554212798319,0,1,1,0,0
8309,C-176646-2657-31,test,huggingface,C,C,63,Cmcm,orthorhombic,-154.3125705,-154.3125705,0.2444145000000048,2,0.8712812650085769,False,-0.0447990139512687,-1.057435054174626,0,0,0,-0.4363431578789567,0,0,0,0,0
8310,C-172939-8068-28,test,huggingface,C,C,12,C2/m,monoclinic,-154.24976166666667,-154.24976166666667,0.3072233333333258,2,0.9071255176234264,False,1.29486840802745,-1.1145465344310728,0,0,0,-0.4782817476832221,0,0,0,0,0
8311,C-106837-6296-2,test,huggingface,C,C,8,Cm,monoclinic,-154.10597083333332,-154.10597083333332,0.4510141666666811,2,1.0,False,2.792089144370136,-0.2027308161778979,0,0,0,-0.46321308614875034,0,0,0,0,0
8312,C-57144-6540-27,test,huggingface,C,C,122,I-42d,tetragonal,-154.33328583333335,-154.33328583333335,0.2236991666666483,1,0.9128869662568404,False,-0.9571606444447296,1.8036301412572024,0,0,0,-0.46248798475073327,0,0,0,0,0
8313,C-172951-5413-23,test,huggingface,C,C,11,P2_1/m,monoclinic,-154.24643714285713,-154.24643714285713,0.3105478571428648,2,0.7538328895055709,False,3.353135180006006,-1.6543916830594103,0,0,0,-0.5183404485560389,0,0,0,0,0
8314,C-193954-5904-17,test,huggingface,C,C,12,C2/m,monoclinic,-154.09535733333334,-154.09535733333334,0.4616276666666579,2,1.0,False,0.2776217547085213,-0.1595059710502183,0,0,0,-0.41647793701605496,0,0,0,0,0
8315,C-90863-258-48,test,huggingface,C,C,12,C2/m,monoclinic,-154.2201225,-154.2201225,0.3368624999999952,2,1.0,False,3.22484570228239,-0.5632960937017206,0,0,0,-0.4545286160310459,0,0,0,0,0
8316,C-141020-5549-10,test,huggingface,C,C,12,C2/m,monoclinic,-154.179128,-154.179128,0.3778570000000059,2,1.0,False,0.8580398579798177,0.8498103116011677,0,0,0,-0.4284291828929651,0,0,0,0,0
8317,C-106837-6296-51,test,huggingface,C,C,1,P1,triclinic,-154.1393425,-154.1393425,0.4176424999999995,-1,0.0,True,1.6662737235782967,2.6170788535119778,1,1,0,-0.5204418560713546,0,2,1,1,0
8318,C-102873-2379-5,test,huggingface,C,C,14,P2_1/c,monoclinic,-154.189915,-154.189915,0.367069999999984,1,1.0,False,-1.853165462998455,2.0384680464483886,0,0,0,-0.43467962943242056,0,0,0,0,0
8319,C-106863-9358-55,test,huggingface,C,C,65,Cmmm,orthorhombic,-154.40617125,-154.40617125,0.1508137499999975,1,1.0,False,-1.3915607680826256,2.320814820809745,0,0,0,-0.43661311792893004,0,0,0,0,0
8320,C-73647-3984-46,test,huggingface,C,C,74,Imma,orthorhombic,-154.1819625,-154.1819625,0.3750225,-1,0.0,True,0.4914980178345707,-0.2629253714114579,1,1,1,-0.5633377767765483,0,3,1,1,1
8321,C-113062-5806-41,test,huggingface,C,C,194,P6_3/mmc,hexagonal,-154.518605,-154.518605,0.0383799999999894,1,1.0,False,-1.686747643992483,2.444866961971986,0,0,0,-0.44510706576417086,0,0,0,0,0
8322,C-136229-8372-33,test,huggingface,C,C,63,Cmcm,orthorhombic,-154.25061683333334,-154.25061683333334,0.3063681666666582,2,0.8712812650085769,False,-0.124249254358639,-1.132947700505565,0,0,0,-0.44414014184445866,0,0,0,0,0
8323,C-73665-9416-31,test,huggingface,C,C,2,P-1,triclinic,-154.15125416666666,-154.15125416666666,0.4057308333333367,2,0.9857699815589546,False,2.118045574270306,1.3246669177269168,0,0,0,-0.4362055083575118,0,0,0,0,0
8324,C-170890-7665-43,test,huggingface,C,C,2,P-1,triclinic,-154.11933625,-154.11933625,0.4376487499999939,2,0.8121503305518266,False,0.4391848573731598,0.0528153201186807,0,0,0,-0.466836352476886,0,0,0,0,0
8325,C-189692-2339-1,test,huggingface,C,C,69,Fmmm,orthorhombic,-154.19350266666666,-154.19350266666666,0.3634823333333372,1,0.9612972660326696,False,-3.4383850664046745,2.2568816428589296,0,0,0,-0.48580416636918605,0,0,0,0,0
8326,C-28246-1719-16,test,huggingface,C,C,63,Cmcm,orthorhombic,-154.30582466666667,-154.30582466666667,0.2511603333333312,2,0.8579313557867134,False,0.0649868410368318,-1.1454439508060497,0,0,0,-0.4335639296804274,0,0,0,0,0
8327,C-136251-4147-24,test,huggingface,C,C,5,C2,monoclinic,-154.13472,-154.13472,0.4222650000000101,2,1.0,False,2.343854319494316,-0.4527853872455535,0,0,0,-0.4574323186130605,0,0,0,0,0
8328,C-56516-5203-3,test,huggingface,C,C,15,C2/c,monoclinic,-154.10830125,-154.10830125,0.4486837499999865,2,0.8661772874720428,False,0.5814613378329279,0.3391899479780474,0,0,0,-0.4835574924469123,0,0,0,0,0
8329,C-34613-7933-5,test,huggingface,C,C,1,P1,triclinic,-154.078365,-154.078365,0.4786200000000065,2,1.0,False,1.2737088984723823,0.658354844223347,0,0,0,-0.43577917703287267,0,0,0,0,0
8330,C-172947-9910-11,test,huggingface,C,C,12,C2/m,monoclinic,-154.45607666666666,-154.45607666666666,0.1009083333333364,-1,0.0,True,0.9295088400631976,-3.673297374602011,1,1,1,-0.5758171840158424,0,3,1,1,1
8331,C-80160-4880-16,test,huggingface,C,C,11,P2_1/m,monoclinic,-154.45272375,-154.45272375,0.1042612500000075,0,1.0,False,-1.3202918919269515,-3.049051652852521,0,0,0,-0.45487363953320287,0,0,0,0,0
8332,C-136231-9145-30,test,huggingface,C,C,179,P6_522,hexagonal,-154.41286633333334,-154.41286633333334,0.1441186666666567,1,0.8938519684318262,False,-3.222823191901141,2.154380500743182,0,0,0,-0.4799866749032301,0,0,0,0,0
8333,C-130236-8568-66,test,huggingface,C,C,6,Pm,monoclinic,-154.10083055555555,-154.10083055555555,0.4561544444444507,-1,0.0,True,4.6708011841800205,-1.7104866011429636,1,1,1,-0.5302924064548,0,3,1,1,1
8334,C-47660-7998-45,test,huggingface,C,C,12,C2/m,monoclinic,-154.25934625,-154.25934625,0.2976387500000044,2,0.9132884792545028,False,1.116970524079755,-1.5834631521822848,0,0,0,-0.4597016370084201,0,0,0,0,0
8335,C-34609-1384-34,test,huggingface,C,C,2,P-1,triclinic,-154.13011875,-154.13011875,0.4268662499999891,2,1.0,False,1.0118644748974728,0.7494150278822453,0,0,0,-0.4278181794631089,0,0,0,0,0
8336,C-106889-5288-34,test,huggingface,C,C,5,C2,monoclinic,-154.19996625,-154.19996625,0.3570187500000088,-1,0.0,True,0.2731048881644878,0.2011234772715176,1,1,1,-0.535010001794049,0,3,1,1,1
8337,C-142789-7601-25,test,huggingface,C,C,2,P-1,triclinic,-154.24984,-154.24984,0.3071449999999913,0,0.766195961191954,False,0.4190383569695274,-3.222840178211684,0,0,0,-0.5090464345679023,0,0,0,0,0
8338,C-157676-6832-30,test,huggingface,C,C,2,P-1,triclinic,-154.206675,-154.206675,0.3503100000000074,0,0.9546412285133078,False,-2.1296231746848617,-3.0018246107351296,0,0,0,-0.4954375588114404,0,0,0,0,0
8339,C-152607-7999-2,test,huggingface,C,C,166,R-3m,trigonal,-154.46109533333333,-154.46109533333333,0.0958896666666646,0,1.0,False,-2.3186616902596504,-2.886837957493264,0,0,0,-0.45066022998368527,0,0,0,0,0
8340,C-142753-3906-51,test,huggingface,C,C,14,P2_1/c,monoclinic,-154.19017375,-154.19017375,0.3668112499999836,1,0.8905492635640821,False,-1.4614290723105374,1.9950181030451208,0,0,0,-0.4618832642184981,0,0,0,0,0
8341,C-106839-3195-47,test,huggingface,C,C,140,I4/mcm,tetragonal,-154.20555625,-154.20555625,0.3514287499999966,1,0.9186561894913128,False,-2.4473711952242048,1.668173246441356,0,0,0,-0.4816158413876132,0,0,0,0,0
8342,C-142803-3273-65,test,huggingface,C,C,12,C2/m,monoclinic,-154.2195125,-154.2195125,0.3374724999999898,2,0.9845399245444856,False,0.1355892625371889,0.2412264266585733,0,0,0,-0.46158388734873024,0,0,0,0,0
8343,C-145350-4405-31,test,huggingface,C,C,7,Pc,monoclinic,-154.1296575,-154.1296575,0.4273274999999898,1,0.896239059910969,False,-0.9727401403699786,2.082962187169113,0,0,0,-0.4893999188102809,0,0,0,0,0
8344,C-96692-7228-38,test,huggingface,C,C,51,Pmma,orthorhombic,-154.152554,-154.152554,0.4044309999999882,1,1.0,False,-1.9599275770236664,2.279313846931708,0,0,0,-0.4258654519550726,0,0,0,0,0
8345,C-126153-9712-46,test,huggingface,C,C,12,C2/m,monoclinic,-154.31532516666667,-154.31532516666667,0.2416598333333297,1,1.0,False,-1.918843718782651,2.2722121048250683,0,0,0,-0.4308879699107918,0,0,0,0,0
8346,C-73647-3984-19,test,huggingface,C,C,1,P1,triclinic,-154.105741875,-154.105741875,0.4512431249999906,2,0.8879260859425852,False,4.983370835630216,-0.4843414932586087,0,0,0,-0.4917302858602125,0,0,0,0,0
8347,C-76020-2605-15,test,huggingface,C,C,64,Cmce,orthorhombic,-154.3231775,-154.3231775,0.2338074999999833,1,0.9022626993482956,False,-2.2352805573469783,2.111229384619977,0,0,0,-0.4500709745321661,0,0,0,0,0
8348,C-170374-5689-33,test,huggingface,C,C,12,C2/m,monoclinic,-154.15868983333334,-154.15868983333334,0.3982951666666565,2,1.0,False,0.1735026569299387,-0.0829111422613986,0,0,0,-0.4160404676659103,0,0,0,0,0
8349,C-130520-8193-39,test,huggingface,C,C,227,Fd-3m,cubic,-154.54613416666666,-154.54613416666666,0.0108508333333361,1,1.0,False,-2.832264553297588,2.4346784927844967,0,0,0,-0.45902194823971254,0,0,0,0,0
8350,C-157683-5975-4,test,huggingface,C,C,12,C2/m,monoclinic,-154.365403,-154.365403,0.191582000000011,1,1.0,False,0.0148061761441653,2.2749905735397555,0,0,0,-0.4197283771610181,0,0,0,0,0
8351,C-130559-5355-11,test,huggingface,C,C,2,P-1,triclinic,-154.11284366666666,-154.11284366666666,0.4441413333333344,0,0.8218654471862173,False,-2.09306179788079,-3.0181110917169938,0,0,0,-0.525984473444987,0,0,0,0,0
8352,C-136347-2764-38,test,huggingface,C,C,1,P1,triclinic,-154.09682875,-154.09682875,0.4601562500000113,-1,0.0,True,5.238345695484324,-0.466455761360704,1,1,1,-0.5661718757113473,0,3,1,1,1
8353,C-170348-4384-18,test,huggingface,C,C,227,Fd-3m,cubic,-154.54457166666666,-154.54457166666666,0.0124133333333418,1,1.0,False,-2.838606289784266,2.3015083615798164,0,0,0,-0.4747223918260465,0,0,0,0,0
8354,C-170329-7952-40,test,huggingface,C,C,65,Cmmm,orthorhombic,-154.340108,-154.340108,0.2168770000000108,2,1.0,False,1.0613423018522414,0.3794925714992099,0,0,0,-0.4225326910969206,0,0,0,0,0
8355,C-113064-8679-9,test,huggingface,C,C,166,R-3m,trigonal,-154.4638625,-154.4638625,0.0931224999999926,0,0.7281642299003288,False,-2.132975058629709,-3.385870300529538,0,0,0,-0.5020886113212883,0,0,0,0,0
8356,C-136249-3748-37,test,huggingface,C,C,12,C2/m,monoclinic,-154.30874083333333,-154.30874083333333,0.2482441666666659,1,1.0,False,-1.988340254231073,2.306542278743443,0,0,0,-0.4248984097857771,0,0,0,0,0
8357,C-107744-9535-25,test,huggingface,C,C,15,C2/c,monoclinic,-154.07165,-154.07165,0.4853349999999921,1,1.0,False,-1.0881192224211629,2.631694628510367,0,0,0,-0.4357220511067775,0,0,0,0,0
8358,C-157715-9420-40,test,huggingface,C,C,74,Imma,orthorhombic,-154.1885,-154.1885,0.3684849999999926,2,1.0,False,0.1720844413143094,0.0310891651900218,0,0,0,-0.4651365216621461,0,0,0,0,0
8359,C-9618-6957-43,test,huggingface,C,C,1,P1,triclinic,-154.07240333333334,-154.07240333333334,0.4845816666666565,2,0.9358050863629636,False,1.7393169231061905,0.2654822826141175,0,0,0,-0.4712297155031939,0,0,0,0,0
8360,C-34602-3867-21,test,huggingface,C,C,2,P-1,triclinic,-154.068355,-154.068355,0.4886300000000005,2,1.0,False,1.1237627612294114,0.3870306610720981,0,0,0,-0.43535141569480645,0,0,0,0,0
8361,C-102893-3152-9,test,huggingface,C,C,227,Fd-3m,cubic,-154.54460625,-154.54460625,0.0123787500000105,1,1.0,False,-1.9905716448965587,2.404700655581528,0,0,0,-0.4462011734418163,0,0,0,0,0
8362,C-134199-8894-1,test,huggingface,C,C,1,P1,triclinic,-154.21214583333332,-154.21214583333332,0.3448391666666737,-1,0.0,True,1.446336749904354,0.3650824048180749,1,1,0,-0.4530218343130424,0,2,1,1,0
8363,C-126177-4900-23,test,huggingface,C,C,12,C2/m,monoclinic,-154.45036199999998,-154.45036199999998,0.1066230000000132,0,0.7092922047932405,False,-1.648485157813065,-3.102074124660737,0,0,0,-0.5016642254677688,0,0,0,0,0
8364,C-148232-7880-60,test,huggingface,C,C,12,C2/m,monoclinic,-154.1367425,-154.1367425,0.4202425000000005,1,1.0,False,-0.3944586708910733,2.3305994815452964,0,0,0,-0.46336147163342173,0,0,0,0,0
8365,C-72738-5062-25,test,huggingface,C,C,63,Cmcm,orthorhombic,-154.2820045,-154.2820045,0.2749804999999981,1,1.0,False,-3.556624061025226,2.013548417023113,0,0,0,-0.4907878730030961,0,0,0,0,0
8366,C-142789-7601-7,test,huggingface,C,C,1,P1,triclinic,-154.06587,-154.06587,0.4911150000000077,2,0.9646361331925968,False,2.040063857285272,0.1656564956933258,0,0,0,-0.45556613872326535,0,0,0,0,0
8367,C-189732-2937-18,test,huggingface,C,C,2,P-1,triclinic,-154.082676,-154.082676,0.4743090000000052,-1,0.0,True,1.625820657811888,-0.8384540197330875,1,1,0,-0.48744409738370176,0,2,1,1,0
8368,C-170882-2973-40,test,huggingface,C,C,12,C2/m,monoclinic,-154.25846,-154.25846,0.2985249999999837,2,1.0,False,1.4923383138493522,-0.5515689293320687,0,0,0,-0.43309272235462337,0,0,0,0,0
8369,C-184035-5891-14,test,huggingface,C,C,6,Pm,monoclinic,-154.23873,-154.23873,0.3182549999999935,2,1.0,False,2.501571519872442,-0.9138065947998668,0,0,0,-0.4408353992997168,0,0,0,0,0
8370,C-170362-9529-45,test,huggingface,C,C,12,C2/m,monoclinic,-154.24975016666667,-154.24975016666667,0.3072348333333252,2,0.9214650822618254,False,1.1853132339635002,-0.9418216572311529,0,0,0,-0.4632577725227547,0,0,0,0,0
8371,C-141022-7340-25,test,huggingface,C,C,166,R-3m,trigonal,-154.52645466666667,-154.52645466666667,0.0305303333333313,1,0.9996310187575128,False,-2.50986409566363,2.256138408332996,0,0,0,-0.4772488287929586,0,0,0,0,0
8372,C-73663-9884-4,test,huggingface,C,C,12,C2/m,monoclinic,-154.4688575,-154.4688575,0.0881274999999846,0,0.8482150094921956,False,-0.9165702148988162,-3.44446992726384,0,0,0,-0.5046056785535588,0,0,0,0,0
8373,C-157676-6832-49,test,huggingface,C,C,12,C2/m,monoclinic,-154.13996749999998,-154.13996749999998,0.4170175000000142,2,1.0,False,0.1954495922897394,-0.1568007890671137,0,0,0,-0.4399748737593568,0,0,0,0,0
8374,C-157674-4910-46,test,huggingface,C,C,12,C2/m,monoclinic,-154.15837433333334,-154.15837433333334,0.3986106666666558,2,1.0,False,0.147438075724276,-0.0896433981759813,0,0,0,-0.4174530303471734,0,0,0,0,0
8375,C-107752-5318-40,test,huggingface,C,C,12,C2/m,monoclinic,-154.1338125,-154.1338125,0.4231724999999926,2,1.0,False,2.2757791422819835,0.5088920369098974,0,0,0,-0.4516484453589752,0,0,0,0,0
8376,C-193938-7314-7,test,huggingface,C,C,63,Cmcm,orthorhombic,-154.2923785,-154.2923785,0.2646064999999851,1,1.0,False,-1.9699032508628889,2.191315375811972,0,0,0,-0.4588932858824778,0,0,0,0,0
8377,C-92128-7037-8,test,huggingface,C,C,12,C2/m,monoclinic,-154.201542,-154.201542,0.3554430000000081,1,1.0,False,0.1984862231164458,1.8955192898636493,0,0,0,-0.4450919471535322,0,0,0,0,0
8378,C-76026-3583-47,test,huggingface,C,C,1,P1,triclinic,-154.19003166666667,-154.19003166666667,0.3669533333333277,2,1.0,False,1.1627156978013402,0.0033946921338635,0,0,0,-0.43694558574895775,0,0,0,0,0
8379,C-40100-7984-2,test,huggingface,C,C,12,C2/m,monoclinic,-154.30904266666667,-154.30904266666667,0.2479423333333272,1,1.0,False,-1.9184878741474571,2.205598224196173,0,0,0,-0.41772071877249706,0,0,0,0,0
8380,C-184052-2353-13,test,huggingface,C,C,8,Cm,monoclinic,-154.153169,-154.153169,0.4038160000000061,2,0.9546959441317464,False,2.008604052254022,0.8622105191511341,0,0,0,-0.44451824956127356,0,0,0,0,0
8381,C-96682-5217-36,test,huggingface,C,C,2,P-1,triclinic,-154.11247733333332,-154.11247733333332,0.4445076666666807,0,1.0,False,-2.976821075797021,-2.9085852240833083,0,0,0,-0.4725297827314691,0,0,0,0,0
8382,C-142777-6074-33,test,huggingface,C,C,227,Fd-3m,cubic,-154.5475925,-154.5475925,0.0093924999999899,1,1.0,False,-2.015996584141426,2.4086409299738603,0,0,0,-0.44628767270185066,0,0,0,0,0
8383,C-41304-5896-24,test,huggingface,C,C,12,C2/m,monoclinic,-154.28260566666668,-154.28260566666668,0.2743793333333144,2,0.949362325862976,False,0.118117535942681,0.1739334796758763,0,0,0,-0.4490788249651669,0,0,0,0,0
8384,C-40130-2113-28,test,huggingface,C,C,12,C2/m,monoclinic,-154.086848,-154.086848,0.470136999999994,0,0.6846502697635712,False,-0.2664737885576722,-3.052798198052394,0,0,0,-0.4937338878417119,0,0,0,0,0
8385,C-152587-3980-24,test,huggingface,C,C,63,Cmcm,orthorhombic,-154.28007433333332,-154.28007433333332,0.27691066666668,1,1.0,False,-2.309758039422679,2.167543349823215,0,0,0,-0.41921092655390835,0,0,0,0,0
8386,C-72722-2079-48,test,huggingface,C,C,12,C2/m,monoclinic,-154.16671866666667,-154.16671866666667,0.3902663333333294,2,1.0,False,0.1166971932834892,-0.0525542346004766,0,0,0,-0.4137505262029387,0,0,0,0,0
8387,C-176648-5645-13,test,huggingface,C,C,2,P-1,triclinic,-154.44794783333333,-154.44794783333333,0.1090371666666669,0,0.7434357257097015,False,-1.9064836929779223,-3.2324625257401083,0,0,0,-0.5053123805563692,0,0,0,0,0
8388,C-142751-9264-5,test,huggingface,C,C,194,P6_3/mmc,hexagonal,-154.5194425,-154.5194425,0.0375425000000007,1,1.0,False,-1.6594970094578798,2.3910543741513264,0,0,0,-0.4350202698136105,0,0,0,0,0
8389,C-34613-7933-43,test,huggingface,C,C,12,C2/m,monoclinic,-154.28675,-154.28675,0.2702349999999853,2,1.0,False,0.8129167016895467,0.0507386810120096,0,0,0,-0.41019553638008105,0,0,0,0,0
8390,C-96665-6528-29,test,huggingface,C,C,12,C2/m,monoclinic,-154.16252183333333,-154.16252183333333,0.394463166666668,2,1.0,False,0.2033567477324137,-0.1815377619239994,0,0,0,-0.4289232332044487,0,0,0,0,0
8391,C-148248-8795-49,test,huggingface,C,C,12,C2/m,monoclinic,-154.3092625,-154.3092625,0.2477225000000089,1,0.8492485985712203,False,2.854265184357088,2.904627281808109,0,0,0,-0.5215665305612791,0,0,0,0,0
8392,C-170344-2342-47,test,huggingface,C,C,2,P-1,triclinic,-154.46014933333333,-154.46014933333333,0.0968356666666636,0,0.9109745986889654,False,-2.113535237369475,-3.216875589544752,0,0,0,-0.4667764896365301,0,0,0,0,0
8393,C-92118-6527-29,test,huggingface,C,C,12,C2/m,monoclinic,-154.091448,-154.091448,0.4655369999999834,2,0.9737635960539824,False,0.6338292929458355,-0.2431295517184094,0,0,0,-0.44751346718763724,0,0,0,0,0
8394,C-184074-4085-47,test,huggingface,C,C,12,C2/m,monoclinic,-154.166649,-154.166649,0.3903359999999907,-1,0.0,True,-0.5726527810054359,-0.379473235618006,1,1,1,-0.5274943677844222,0,3,1,1,1
8395,C-9616-927-20,test,huggingface,C,C,2,P-1,triclinic,-154.1608775,-154.1608775,0.3961074999999994,2,1.0,False,1.224348255362363,0.571130618232485,0,0,0,-0.4411051230570606,0,0,0,0,0
8396,C-73649-6461-39,test,huggingface,C,C,5,C2,monoclinic,-154.19853,-154.19853,0.3584549999999922,-1,0.0,True,-0.9385145622485022,-0.0294099502939806,1,1,0,-0.4981223123508963,0,2,1,1,0
8397,C-134160-6134-15,test,huggingface,C,C,10,P2/m,monoclinic,-154.36552375,-154.36552375,0.1914612500000032,1,1.0,False,-0.4496440999262629,2.470888031416292,0,0,0,-0.42954195429262065,0,0,0,0,0
8398,C-73619-216-56,test,huggingface,C,C,12,C2/m,monoclinic,-154.29036125,-154.29036125,0.2666237500000079,2,1.0,False,0.8465169216907984,-0.0024462825578427,0,0,0,-0.4030441521548805,0,0,0,0,0
8399,C-193915-3332-29,test,huggingface,C,C,12,C2/m,monoclinic,-154.162814,-154.162814,0.394171,0,0.9769284952338492,False,-2.281847156125551,-3.1288129939917986,0,0,0,-0.47062115456108305,0,0,0,0,0
8400,C-53806-1811-24,test,huggingface,C,C,12,C2/m,monoclinic,-154.1641605,-154.1641605,0.392824499999989,2,0.9656759102551856,False,-0.8270397909940882,-0.2652712942198827,0,0,0,-0.47601119531098085,0,0,0,0,0
8401,C-134183-9440-17,test,huggingface,C,C,12,C2/m,monoclinic,-154.22328625,-154.22328625,0.3336987499999964,2,1.0,False,-0.1537759962273822,0.997113364567235,0,0,0,-0.4341903256434745,0,0,0,0,0
8402,C-56475-1508-36,test,huggingface,C,C,10,P2/m,monoclinic,-154.365545,-154.365545,0.19144,1,1.0,False,-0.556058893548642,2.6461284804576737,0,0,0,-0.4190771244359768,0,0,0,0,0
8403,C-40122-8937-42,test,huggingface,C,C,12,C2/m,monoclinic,-154.276005,-154.276005,0.2809799999999995,2,1.0,False,1.7691711633686311,-0.4822533007010986,0,0,0,-0.4074303019649678,0,0,0,0,0
8404,C-47629-544-26,test,huggingface,C,C,2,P-1,triclinic,-154.20081375,-154.20081375,0.3561712499999885,0,0.8718019526867213,False,-1.5297371025188249,-3.118763220954188,0,0,0,-0.49712836288141155,0,0,0,0,0
8405,C-113036-345-51,test,huggingface,C,C,11,P2_1/m,monoclinic,-154.45402875,-154.45402875,0.1029562500000054,0,1.0,False,-1.2958974139148964,-3.0608378927163846,0,0,0,-0.4552558403779185,0,0,0,0,0
8406,C-136241-2721-29,test,huggingface,C,C,12,C2/m,monoclinic,-154.10905,-154.10905,0.4479350000000011,2,0.9050880802926466,False,2.196247341953767,-0.1667072384652806,0,0,0,-0.47732456172660465,0,0,0,0,0
8407,C-157701-8688-35,test,huggingface,C,C,12,C2/m,monoclinic,-154.337242,-154.337242,0.219742999999994,1,1.0,False,0.1232615497716693,1.999325173164821,0,0,0,-0.4293694614694177,0,0,0,0,0
8408,C-92154-4888-22,test,huggingface,C,C,12,C2/m,monoclinic,-154.31036533333335,-154.31036533333335,0.2466196666666462,1,1.0,False,-1.9600122498672188,2.2310086504358657,0,0,0,-0.4233212316119778,0,0,0,0,0
