formula,elements,num_atoms,a,b,c,alpha,beta,gamma,volume,volume_per_atom,density,b_over_a,c_over_a,angle_deviation,space_group_number,space_group_symbol,crystal_system,mean_bond_length,std_bond_length,min_bond_length,max_bond_length,mean_coordination,std_coordination,min_coordination,max_coordination,row_index,split,source_file,material_id,energy,relative_energy,cluster_hierarchical,PC1,PC2
C,C,8,4.25067,2.97882,4.78172,73.3093,95.80245,106.28973,55.65311379789584,6.95663922473698,2.8669355921402553,0.7007883463077584,1.124933245817718,38.78287999999999,2,P-1,triclinic,1.4147636405198625,0.0314219910561298,1.363718272183449,1.4450319437931072,3.0,0.0,3.0,3.0,8975,test,huggingface,C-148244-5888-43,-154.113125,0.4438600000000008,1,-3.335007162748676,-2.6858692212462105
C,C,6,2.4863199999999996,2.48694,5.55861,77.06047,77.0623,89.98044,32.602671076119634,5.433778512686605,3.670417656610828,1.0002493645226682,2.235677627980309,25.89679000000001,227,Fd-3m,cubic,1.5225275843894968,0.0014670647446477,1.520876071242361,1.5241635514754772,4.0,0.0,4.0,4.0,8976,test,huggingface,C-184082-7687-25,-154.54039550000002,0.0165894999999807,2,3.426470595466319,-3.2850966394148013
C,C,14,2.45328,5.9115400000000005,6.32513,59.27739000000001,95.98828,93.44424,78.42405039452,5.601717885322857,3.5603786201610803,2.40964749233679,2.578234037696472,40.155129999999986,2,P-1,triclinic,1.5209612149652696,0.0448596301484481,1.4585407824838137,1.6263398397670077,3.857142857142857,0.3499271061118826,3.0,4.0,8977,test,huggingface,C-172971-7940-41,-154.21640285714287,0.34058214285713,0,1.65661005865957,2.73722074258356
C,C,6,2.47762,2.47791,6.3111,78.67886,78.68191,59.98601,32.67721604437957,5.446202674063262,3.662044508563541,1.0001170478120132,2.547242918607373,52.65322,166,R-3m,trigonal,1.5237285569802224,0.0084834238856346,1.5163789527577012,1.5430170263596166,4.0,0.0,4.0,4.0,8978,test,huggingface,C-170342-4227-41,-154.526916,0.0300689999999974,2,3.2877851330445775,-2.7721868475307074
C,C,6,2.47504,3.72214,4.24781,115.9816,90.00439000000001,89.99342,35.17776061926802,5.8629601032113365,3.401735001429282,1.5038706445148364,1.716259131165557,25.992570000000015,63,Cmcm,orthorhombic,1.5262347260852962,0.0141254691382039,1.4989184237592164,1.5406817791825935,4.0,0.0,4.0,4.0,8979,test,huggingface,C-40106-2927-24,-154.290743,0.2662420000000054,2,2.583324233129353,-2.196345541361955
C,C,10,2.48169,2.48221,10.8832,69.97582,103.19424,120.02973,54.39981016131792,5.439981016131792,3.6662327563156074,1.0002095346316422,4.3853986597842605,63.24814999999998,166,R-3m,trigonal,1.523122974230492,0.0066611598680908,1.5185171974050045,1.5431233708140126,4.0,0.0,4.0,4.0,8980,test,huggingface,C-141053-1510-43,-154.532577,0.0244079999999939,2,2.870631079038737,-0.7290641781271844
C,C,8,3.3212999999999995,3.78649,4.3919,83.80356,120.88427,95.93194,47.049757140429165,5.881219642553646,3.3911735672598655,1.1400626260801496,1.3223436606148196,43.01265000000001,1,P1,triclinic,1.5358508555069823,0.0455867160745245,1.4455127809488717,1.596947463445816,4.0,0.0,4.0,4.0,8981,test,huggingface,C-106893-7976-46,-154.08285375,0.4741312499999992,2,2.336805226596161,-1.290994734760306
C,C,16,2.41987,6.1596,7.6705,93.83094,99.0778,90.16983,112.6372474577697,7.0398279661106065,2.8330573830906145,2.5454259939583532,3.1697983775987963,13.07857,8,Cm,monoclinic,1.448895405764303,0.0583222284024063,1.31698019616293,1.5545453541186995,3.25,0.5590169943749475,2.0,4.0,8982,test,huggingface,C-9646-232-1,-154.0858825,0.4711025000000006,0,-2.9989916841667674,4.944798276544025
C,C,8,4.6631,3.74667,4.54576,82.36012000000001,84.40761,47.654720000000005,58.17437143914019,7.2717964298925235,2.742683570333694,0.803471939267869,0.9748364821685144,55.57754999999998,2,P-1,triclinic,1.4125905338553633,0.0272660234131856,1.359688212703499,1.4491389468807638,3.0,0.0,3.0,3.0,8983,test,huggingface,C-113072-9570-23,-154.06794875,0.489036249999998,1,-3.7252546259783936,-2.6916290753060292
C,C,18,2.46858,6.04647,7.77965,93.2025,115.75364000000005,97.5518,102.84603477542768,5.713668598634872,3.490618374303785,2.4493717035704736,3.151467645366972,36.50794000000005,1,P1,triclinic,1.5299166666620896,0.0702032733544494,1.4219925142873044,1.6900452008770872,3.888888888888889,0.3142696805273545,3.0,4.0,8984,test,huggingface,C-22143-1276-65,-154.10146444444445,0.4555205555555517,0,1.5016889648028275,4.688666921152897
C,C,8,2.47542,4.183,4.79427,115.89056,89.99631000000001,90.00794,44.660444934905634,5.582555616863204,3.57259971308337,1.689814253742799,1.936750127251133,25.90218999999999,65,Cmmm,orthorhombic,1.5255398501221475,0.0177663194596231,1.5078495493600927,1.5527890623132594,4.0,0.0,4.0,4.0,8985,test,huggingface,C-47662-4096-30,-154.4039275,0.1530574999999885,2,2.9536210915953194,-1.408620087551259
C,C,6,2.8908,3.6147999999999993,5.81435,111.0869,124.20295,84.3946,46.45260212191903,7.742100353653171,2.5760757009132016,1.2504497025044967,2.0113290438632903,60.89525,12,C2/m,monoclinic,1.4066010083352094,0.0244333064729696,1.3778606097899817,1.447085772802778,3.0,0.0,3.0,3.0,8986,test,huggingface,C-136212-1087-50,-154.15488033333332,0.4021046666666734,1,-4.052252600433016,-2.141465641222573
C,C,8,2.43183,4.05327,6.24472,109.68177,92.03453,88.4413,57.913131225248016,7.239141403156002,2.7550555355062523,1.6667571335167344,2.5679097634291868,23.27500000000001,12,C2/m,monoclinic,1.4023120026178504,0.0042538754029702,1.396143267474636,1.405975329146549,3.0,0.0,3.0,3.0,8987,test,huggingface,C-80168-1847-51,-154.4753375,0.0816475000000025,1,-3.6567580840583482,-1.4263350347473824
C,C,12,2.47838,4.95302,6.31265,101.30532,90.00088,120.02616,65.34865821152194,5.445721517626828,3.6623680683122535,1.9984909497332937,2.5470872101937556,41.33235999999998,166,R-3m,trigonal,1.523686540284828,0.0083496053000248,1.5182339783803798,1.5423365116087882,4.0,0.0,4.0,4.0,8988,test,huggingface,C-73619-216-60,-154.53317583333333,0.0238091666666662,2,3.1261312691498753,-0.4822970284292561
C,C,14,2.5050400000000006,4.14649,7.9372,83.99544,90.62137,91.46505,81.96277787830472,5.854484134164623,3.406659944415971,1.6552589978603132,3.1684923194839194,8.090980000000002,1,P1,triclinic,1.5130335558946697,0.0685453086799004,1.3896899337646196,1.6823503886847202,3.7142857142857144,0.4517539514526257,3.0,4.0,8989,test,huggingface,C-189722-5605-44,-154.12456785714286,0.4324171428571333,0,0.9234417843860135,3.401190064115973
C,C,14,2.43418,4.85834,9.90124,71.84221,82.94596,59.84966,96.12818838388216,6.866299170277296,2.904655928977238,1.9958836240540965,4.067587442177653,55.362170000000006,12,C2/m,monoclinic,1.449598854404191,0.0557126563599751,1.3864810538799033,1.5662925246262855,3.2857142857142856,0.4517539514526256,3.0,4.0,8990,test,huggingface,C-96676-423-27,-154.26640285714285,0.2905821428571471,0,-1.7978266018174858,3.6236900423077603
C,C,10,3.5769500000000005,2.4132,8.99417,105.62234,101.13227,70.22950000000002,69.91450890701108,6.991450890701108,2.852660614637803,0.6746529864828973,2.51448021358979,46.52511,8,Cm,monoclinic,1.4664818782207865,0.0576526418335359,1.3864750842121918,1.5984394157446011,3.4,0.4898979485566356,3.0,4.0,8991,test,huggingface,C-157695-2388-21,-154.106136,0.4508490000000051,0,-1.4969294294852034,0.9215014455748002
C,C,20,2.42382,8.24645,7.42303,87.56891,84.47476,82.40063000000002,146.31814981316734,7.3159074906583665,2.7261466360180333,3.4022534676667404,3.0625335214661153,15.555699999999971,1,P1,triclinic,1.4657465282669009,0.0605550118439163,1.3697504368896842,1.5880529532683283,3.4,0.4898979485566356,3.0,4.0,8992,test,huggingface,C-27845-1023-51,-154.106367,0.4506179999999915,0,-2.083931493310839,6.2880872356497015
C,C,12,2.46979,5.641810000000001,7.1858,128.20451,89.9726,102.69660000000002,75.54937026363098,6.295780855302581,3.167873382740051,2.2843278173447947,2.909478133768458,50.92851000000002,8,Cm,monoclinic,1.497785789301767,0.0712716360173031,1.3285617225553303,1.6916043314323812,3.6666666666666665,0.4714045207910317,3.0,4.0,8993,test,huggingface,C-34611-1398-48,-154.1725025,0.38448249999999,0,0.008892034554691786,3.7029582353787456
C,C,6,4.23212,3.24734,3.64284,90.35601,64.16017,100.89928,44.0808598482647,7.346809974710784,2.714679794867373,0.767308110356039,0.8607600918688506,37.09512000000001,12,C2/m,monoclinic,1.4107791350836651,0.0225495860500098,1.372108417952402,1.438668424116874,3.0,0.0,3.0,3.0,8994,test,huggingface,C-72724-7897-42,-154.15170216666667,0.4052828333333309,1,-3.618807615021453,-3.46332455442836
C,C,14,2.48718,4.499320000000001,7.52099,75.21319,89.98683999999999,73.95848,77.98437988183835,5.57031284870274,3.5804517873214636,1.8090045754629744,3.0239025723912225,30.84149000000002,12,C2/m,monoclinic,1.5268246349100605,0.0305329650274564,1.46495709801373,1.5998026673862695,4.0,0.0,4.0,4.0,8995,test,huggingface,C-53842-5928-39,-154.40867928571427,0.1483057142857262,2,2.5606257381266033,1.2831115422149086
C,C,6,2.43065,2.99413,6.41596,102.82607,100.9484,74.85144,43.51241368150389,7.252068946917315,2.7501443713597444,1.2318227634583343,2.639606689568634,38.92303000000001,12,C2/m,monoclinic,1.401710597336188,0.0022489933162036,1.3988661570079377,1.405344793489817,3.0,0.0,3.0,3.0,8996,test,huggingface,C-13919-5282-26,-154.44161233333332,0.1153726666666727,1,-3.625475350863195,-2.385429078005066
C,C,10,2.44832,5.316549999999999,5.61565,62.46283,77.35533,89.89224,62.825578272316385,6.2825578272316385,3.174540870699111,2.171509443210038,2.293674846425304,40.28960000000001,12,C2/m,monoclinic,1.4888094705864898,0.0586539534930583,1.3968223969068343,1.5969086291352017,3.6,0.4898979485566356,3.0,4.0,8997,test,huggingface,C-53848-9695-13,-154.184296,0.3726890000000082,0,0.0401965779967102,1.9636171175580268
C,C,10,4.19966,4.55791,4.15532,93.19383000000002,91.60487000000002,113.06976,72.95757528536902,7.295757528536901,2.733675909193363,1.0853045246519957,0.9894420024478172,27.86846000000004,2,P-1,triclinic,1.407029934877985,0.0121220007481529,1.394758685387227,1.4350085383796165,3.0,0.0,3.0,3.0,8998,test,huggingface,C-126161-9940-25,-154.25402300000002,0.3029619999999795,1,-3.7107108034458265,-2.1632571155132
C,C,6,2.47847,2.4781599999999995,6.31235,78.67212,90.00335,59.96654000000001,32.689515403557806,5.448252567259634,3.660666672270116,0.9998749228354586,2.546873676098561,41.36468999999998,166,R-3m,trigonal,1.523920461745951,0.008553256954434,1.5177758634855774,1.5434071577518909,4.0,0.0,4.0,4.0,8999,test,huggingface,C-13923-8552-17,-154.52838366666666,0.0286013333333414,2,3.2936645921797996,-2.7319599368703535
C,C,6,2.47849,2.47804,6.31205,101.32115,90.00746,59.96593,32.68832263006224,5.448053771677039,3.660800247376805,0.9998184378391682,2.5467320828407622,41.36267999999998,166,R-3m,trigonal,1.523900303212698,0.0085025164453279,1.5182906371995966,1.5435049872961832,4.0,0.0,4.0,4.0,9000,test,huggingface,C-96688-5216-27,-154.52807633333333,0.0289086666666662,2,3.2938602534080235,-2.7229841891167
C,C,12,2.43164,5.99623,6.4157,107.92873,79.18639,96.06878,87.30700056202537,7.27558338016878,2.7412560000947677,2.465920119754569,2.6384250958201054,34.81112,2,P-1,triclinic,1.4021580493971963,0.0036202938975813,1.397791962805677,1.4079029171081898,3.0,0.0,3.0,3.0,9001,test,huggingface,C-107764-2694-3,-154.46247916666667,0.0945058333333292,1,-3.8441180964251784,0.35504854196778146
C,C,10,2.48439,4.99692,4.77529,96.59306,105.01946,89.98316000000001,56.85120174031064,5.685120174031064,3.5081468789666546,2.0113267240650625,1.9221177029371397,21.62935999999999,12,C2/m,monoclinic,1.527992003443311,0.0278236751785646,1.4502872440900143,1.6083380997978654,4.0,0.0,4.0,4.0,9002,test,huggingface,C-136204-3885-25,-154.37338,0.183605,2,2.6183353667911473,0.05536325145832507
C,C,8,3.31874,4.70499,4.68179,75.46539000000001,90.10992000000002,45.08255000000001,48.369185394879786,6.046148174359973,3.298668180124229,1.4177037068284952,1.410713101960383,59.56197999999999,5,C2,monoclinic,1.5309798488148865,0.045355294511522,1.471364567251656,1.5986416893790711,4.0,0.0,4.0,4.0,9003,test,huggingface,C-56479-4760-71,-154.14433375,0.4126512500000103,2,2.2113859645886653,-1.0249117989274579
C,C,8,2.474,4.80336,4.28181,89.99881,90.00217,58.98940999999999,43.61035051369699,5.451293814212124,3.6586244063896567,1.941535974130962,1.730723524656427,31.01395000000001,194,P6_3/mmc,hexagonal,1.5242615485032631,0.0093442490429967,1.5180288871041925,1.5404264623173072,4.0,0.0,4.0,4.0,9004,test,huggingface,C-57117-426-49,-154.52290375,0.0340812499999856,2,3.418194722259291,-1.9564059641662912
C,C,10,2.46377,3.79836,7.37144,90.0934,80.35888,108.91731,64.23367280477471,6.423367280477471,3.104950367028509,1.5416861151812062,2.9919351238143173,28.651830000000015,12,C2/m,monoclinic,1.5094501061044168,0.058588349377332,1.3997105834097308,1.6347107302922896,3.8,0.3999999999999999,3.0,4.0,9005,test,huggingface,C-13909-5753-40,-154.214921,0.3420639999999935,0,0.29829860937792596,1.8987538435940716
C,C,10,2.45404,4.591160000000001,5.3594,95.50547,89.97305,74.49609000000001,57.89665563697012,5.789665563697012,3.444799423326617,1.87085785072778,2.1839089827386675,21.036329999999992,8,Cm,monoclinic,1.513614841840777,0.0394066296394224,1.420458425153034,1.5818723958782814,3.8,0.3999999999999999,3.0,4.0,9006,test,huggingface,C-72736-7953-30,-154.204169,0.35281599999999,0,1.1454044739600746,1.1391428030099153
C,C,8,2.4804000000000004,2.480700000000001,8.30179,89.99177000000002,98.59121,120.02839999999996,43.56297363405451,5.4453717042568135,3.662603340647328,1.0001209482341558,3.346956136107079,38.62783999999995,166,R-3m,trigonal,1.5236360462019458,0.0065096236212061,1.5193815076329242,1.5413702431839866,4.0,0.0,4.0,4.0,9007,test,huggingface,C-134191-3585-55,-154.5331475,0.0238374999999848,2,3.093955190748644,-1.781790499142326
C,C,18,3.33141,5.75783,5.4978,79.52221,94.68238,93.59425,103.22933544370191,5.734963080205663,3.4776573652087426,1.7283462557895908,1.650292218610138,18.754419999999996,1,P1,triclinic,1.5377124238984257,0.0508461216509261,1.4376743104074474,1.6982800140375605,4.0,0.0,4.0,4.0,9008,test,huggingface,C-136343-9761-22,-154.13455555555555,0.4224294444444467,2,2.5888406557831503,2.1802016555394137
C,C,6,2.48109,3.68907,6.2831,139.53392,78.61662,109.66318,34.98450653151747,5.830751088586244,3.4205261538463696,1.486874720384992,2.5323950360527028,80.58048,12,C2/m,monoclinic,1.5270615643463668,0.0239999909825025,1.4928313373293862,1.5739716721434978,4.0,0.0,4.0,4.0,9009,test,huggingface,C-130540-5836-12,-154.3111635,0.2458215000000052,2,2.446505095115039,-1.3463155232068706
C,C,6,3.0034100000000006,3.62791,4.57698,70.43608,75.57166,95.1315,44.685839764376695,7.4476399607294494,2.6779270614907693,1.207930319203838,1.5239278020649858,39.12375999999999,2,P-1,triclinic,1.4070045214382745,0.0206076586125347,1.38226507216593,1.4433128604665943,3.0,0.0,3.0,3.0,9010,test,huggingface,C-176652-1615-45,-154.1227165,0.4342685000000017,1,-3.654822023552949,-2.559258268701415
C,C,6,2.48261,3.85056,5.359,135.79020999999997,89.98871,90.01073000000001,35.721367693349734,5.953561282224956,3.3499674647883886,1.5510128453522702,2.15861532822312,45.812229999999985,51,Pmma,orthorhombic,1.5265260275697876,0.0230975757753748,1.5080147891221714,1.576301271579631,4.0,0.0,4.0,4.0,9011,test,huggingface,C-72750-6436-12,-154.155681,0.4013040000000103,2,2.520822421253826,-1.6186472336494018
C,C,8,4.876869999999999,4.838099999999999,3.02747,90.09557,111.76617000000002,119.67925,56.096573509912304,7.012071688739038,2.8442716333186775,0.9920502289378228,0.620781361816083,51.54099000000001,12,C2/m,monoclinic,1.413824314426409,0.0270358617757306,1.3692356697113264,1.4368614141556353,3.0,0.0,3.0,3.0,9012,test,huggingface,C-13640-2755-37,-154.10976875,0.4472162499999967,1,-3.415382766453347,-2.8231615516510415
C,C,16,2.5091900000000003,5.87648,6.74465,111.51317,87.09629000000001,88.15656,92.2660966561106,5.766631041006912,3.458559504371373,2.3419828709663277,2.6879789892355697,26.260319999999993,1,P1,triclinic,1.5261417131797683,0.0577518470370509,1.323475406046987,1.6258228471917555,3.875,0.3307189138830738,3.0,4.0,9013,test,huggingface,C-73669-4812-20,-154.142135625,0.4148493749999886,0,0.8608220968738604,3.915906506414051
C,C,6,2.47543,3.7223,4.24924,64.0148,90.0025,90.01065000000001,35.1955826524733,5.865930442078883,3.4000124604289055,1.503698347357833,1.7165664147239068,25.998350000000016,63,Cmcm,orthorhombic,1.526384050308572,0.0139686810633709,1.4988239930853042,1.540249837843475,4.0,0.0,4.0,4.0,9014,test,huggingface,C-152603-7618-33,-154.28645316666666,0.2705318333333366,2,2.5841597517081634,-2.2252123420169645
C,C,8,2.51032,5.4179,4.24594,112.99533,89.90478999999999,62.42784,45.92803166355381,5.741003957944226,3.4739980569912707,2.158250740941394,1.691393925873992,50.66270000000001,63,Cmcm,orthorhombic,1.527236148996172,0.0263733666753567,1.4907701848916777,1.5592090391658462,4.0,0.0,4.0,4.0,9015,test,huggingface,C-142761-8059-41,-154.2410275,0.3159574999999961,2,2.7195503914499075,-0.9118065703740839
C,C,14,3.60641,4.25865,7.68356,82.76701,67.94243,74.13506999999998,105.16835502082183,7.512025358630132,2.654974609765482,1.180855754060132,2.130528697513594,45.155490000000015,1,P1,triclinic,1.4102742819969205,0.0337364256906083,1.3484777083895418,1.4857341268040067,3.0,0.0,3.0,3.0,9016,test,huggingface,C-41278-5784-25,-154.0746078571429,0.4823771428571035,1,-4.153194752830284,0.33505032638004073
C,C,6,2.4867,4.30524,5.55976,130.19679,132.15078999999997,73.21607000000002,32.59302573667825,5.432170956113041,3.671503852917844,1.731306550850525,2.235798447741987,99.13150999999996,227,Fd-3m,cubic,1.5223755257978535,0.000317734837543,1.5220232668339884,1.5228464834312636,4.0,0.0,4.0,4.0,9017,test,huggingface,C-189709-289-33,-154.54907316666666,0.0079118333333383,2,3.3182537198161253,-2.7038556750527913
C,C,6,3.27266,3.27345,4.23664,56.072260000000014,84.74217,99.15883,36.265511846794226,6.044251974465705,3.2997030367584004,1.0002413938508736,1.2945554991963724,48.34439999999998,12,C2/m,monoclinic,1.5010956409892928,0.059749574202577,1.3443515339432928,1.5701879753441,3.6666666666666665,0.4714045207910317,3.0,4.0,9018,test,huggingface,C-157681-4063-53,-154.20410433333333,0.3528806666666639,0,0.30022105372668745,-0.5787428310805802
C,C,6,2.4534100000000003,4.089689999999999,4.556,94.86794000000002,105.51191,89.94552,43.87821390406375,7.313035650677292,2.727217197858227,1.6669411146119069,1.8570071859167443,20.434330000000017,12,C2/m,monoclinic,1.4496848611443658,0.0660327012477182,1.3132150375854614,1.562755037499209,3.3333333333333335,0.4714045207910317,3.0,4.0,9019,test,huggingface,C-41288-1079-45,-154.20724266666667,0.3497423333333245,0,-1.990822014520302,0.5865700116568179
C,C,8,2.43342,4.223480000000001,4.81684,89.40211,75.30881,73.29955,45.76245816719547,5.7203072708994345,3.486567355662609,1.7356148959078177,1.9794527866130796,31.989530000000016,12,C2/m,monoclinic,1.5074703430013552,0.0313276067101997,1.4658352890484383,1.5486218884712986,3.75,0.4330127018922193,3.0,4.0,9020,test,huggingface,C-102883-8617-10,-154.22725,0.3297349999999994,0,1.3003358757481547,0.026910777226402345
C,C,6,2.56404,3.5621999999999994,6.27745,73.13867,77.63371,43.67764,37.89307104138772,6.315511840231287,3.157976281198301,1.3892918987223286,2.4482652376717993,75.54998,74,Imma,orthorhombic,1.4648394071076176,0.0741077958348515,1.3784429893060284,1.6064308453082203,3.3333333333333335,0.4714045207910317,3.0,4.0,9021,test,huggingface,C-130550-4259-17,-154.18162233333334,0.3753626666666605,0,-0.31646302937530385,0.34660545024504746
C,C,6,2.48114,4.842050000000001,4.89842,44.49103999999999,59.57719,75.18242,35.01661960813617,5.836103268022694,3.4173892542917015,1.9515424361382272,1.9742618312549876,90.74935,12,C2/m,monoclinic,1.527261254751999,0.0241029033844806,1.4943920250163318,1.573553851075374,4.0,0.0,4.0,4.0,9022,test,huggingface,C-28232-5757-24,-154.31222466666665,0.2447603333333461,2,2.554592291808447,-1.3333838287823523
C,C,6,2.45594,5.8632,3.3978,115.69128,111.00502000000002,78.00868000000001,41.080720735500826,6.846786789250138,2.9129337905469876,2.3873547399366433,1.3835028543042582,58.687619999999995,12,C2/m,monoclinic,1.4868858763217234,0.0607615216592426,1.398742149230933,1.5929330163643696,3.6666666666666665,0.4714045207910317,3.0,4.0,9023,test,huggingface,C-189717-5242-9,-154.13220733333333,0.4247776666666709,0,-0.35770490282296685,0.7276714163878566
C,C,8,4.34957,3.70727,4.0391,91.685,104.35266,108.48288,59.42832078366261,7.428540097957827,2.6848124035246563,0.8523302303446088,0.9286205303052948,34.52054,2,P-1,triclinic,1.409037057387403,0.0279532267595073,1.3707895766373994,1.4452402259964114,3.0,0.0,3.0,3.0,9024,test,huggingface,C-13677-4233-35,-154.07840375,0.4785812499999906,1,-3.8394508542438497,-2.657007122959246
C,C,8,2.4567100000000006,3.66262,6.47152,106.67829,100.90218,70.40783,52.272328573226815,6.534041071653352,3.0523586210073845,1.490863797517818,2.6342221914674497,47.17264,12,C2/m,monoclinic,1.5000275946469734,0.0499373334896236,1.395444390195511,1.5814126386139973,3.75,0.4330127018922193,3.0,4.0,9025,test,huggingface,C-102885-9341-7,-154.28522625,0.2717587500000036,0,-0.077272812162267,0.8659385378053611
C,C,6,3.52041,3.61395,5.57139,94.07619,43.09515,78.35155000000002,44.82998347495032,7.47166391249172,2.6693166112213755,1.0265707687456858,1.5825969134276974,62.62948999999999,2,P-1,triclinic,1.4067742142948465,0.0242538877551305,1.3773738930459465,1.4439031730603655,3.0,0.0,3.0,3.0,9026,test,huggingface,C-40122-8937-27,-154.12952716666666,0.4274578333333352,1,-3.8001693470265114,-2.5875540784016136
C,C,8,4.07981,3.3751900000000004,3.791,107.02511,108.56622000000002,100.26985,45.14446538415268,5.643058173019085,3.5342957636757975,0.8272909767856838,0.9292099386981256,45.86118000000002,2,P-1,triclinic,1.5344454104990164,0.0396037992730127,1.4609697885432484,1.5851422056853943,4.0,0.0,4.0,4.0,9027,test,huggingface,C-102915-7408-58,-154.22438875,0.3325962499999946,2,2.626963989275616,-2.13096775459573
C,C,14,3.38032,6.31678,5.34943,67.67937,102.10667,68.01406000000001,89.35657854054631,6.382612752896165,3.1247762267932626,1.8686929048137453,1.5825217730865715,56.41323999999997,1,P1,triclinic,1.4779004241752016,0.0691023001836079,1.3651526271732828,1.662594326833612,3.4285714285714284,0.4948716593053935,3.0,4.0,9028,test,huggingface,C-72720-4972-30,-154.06754214285712,0.4894428571428761,0,-0.4711496663966195,2.814913195322729
C,C,10,2.4696,4.0892,6.12632,87.4577,78.35344000000002,89.99858000000002,60.53187170425067,6.053187170425067,3.294832298020105,1.6558147068351152,2.4806932296728217,14.19027999999996,8,Cm,monoclinic,1.5053286933835908,0.0639530787751171,1.3880346638726095,1.6505141290037664,3.8,0.3999999999999999,3.0,4.0,9029,test,huggingface,C-126185-1493-10,-154.153885,0.4030999999999949,0,0.8142101999444367,1.8380812926589822
C,C,6,2.42366,4.20201,4.20676,88.27361,89.82844,90.2042,42.82274357035828,7.137123928393046,2.7944360774982324,1.7337456573941887,1.7357055032471551,2.102149999999994,63,Cmcm,orthorhombic,1.4488593762851567,0.0535070890235279,1.3821701513222155,1.503256750165614,3.3333333333333335,0.4714045207910317,3.0,4.0,9030,test,huggingface,C-141031-4766-33,-154.29638933333334,0.26059566666666,0,-1.572264554754856,-0.18476991979931967
C,C,6,3.51806,3.31791,3.51757,89.99953,120.02209,89.99745,35.55040141734347,5.9250669028905785,3.366077872529595,0.94310784921235,0.9998607186915516,30.025110000000012,178,P6_122,hexagonal,1.5282183517195411,0.0116531734397178,1.514747419993055,1.5425486275898916,4.0,0.0,4.0,4.0,9031,test,huggingface,C-176633-3584-20,-154.41042283333334,0.146562166666655,2,2.75265218984889,-3.6437298357343852
C,C,6,2.48109,3.68823,4.83565,57.49007,75.15581,70.34377,34.982859167464376,5.830476527910729,3.4206872284972873,1.4865361595105375,1.94900225304201,67.01034999999999,12,C2/m,monoclinic,1.527094442032087,0.024753649167826,1.4926368058447983,1.574541365210147,4.0,0.0,4.0,4.0,9032,test,huggingface,C-170356-2444-44,-154.30990183333333,0.2470831666666697,2,2.581904191322324,-1.7680666146443853
C,C,6,2.42997,4.00094,4.77991,86.65057,93.22239,103.61773,45.04434491926224,7.507390819877039,2.656613605658017,1.6464976933871611,1.9670654370218563,20.189549999999997,12,C2/m,monoclinic,1.4009180587678285,0.0017549267601415,1.3989544492336383,1.4037667840803698,3.0,0.0,3.0,3.0,9033,test,huggingface,C-157676-6832-18,-154.43156666666667,0.1254183333333287,1,-3.792965977971407,-2.3555730587702945
C,C,14,2.46633,5.72861,7.97052,53.14066,90.00931,77.60137999999999,86.79459738411217,6.199614098865155,3.2170125877235245,2.322726480235816,3.231732979771563,49.26727,8,Cm,monoclinic,1.4998094152599768,0.0621857734799951,1.331619275739905,1.673375138525497,3.7142857142857144,0.4517539514526257,3.0,4.0,9034,test,huggingface,C-96711-312-2,-154.30494714285717,0.2520378571428239,0,0.06083980279478797,4.108752879820628
C,C,18,2.51194,6.59598,6.9375,104.62129,101.15279,102.64613,104.69230184065852,5.816238991147696,3.429060708377446,2.625850935929998,2.761809597362994,38.42021000000001,1,P1,triclinic,1.5176429052450215,0.0445035746487165,1.4361971311640622,1.630664235631939,3.888888888888889,0.3142696805273545,3.0,4.0,9035,test,huggingface,C-104352-790-54,-154.11518,0.441804999999988,0,1.1505032380570923,4.033025784003817
C,C,8,2.9899399999999994,4.81004,4.81348,107.99306,107.95792,107.75238,56.174594879707385,7.021824359963423,2.840321200398315,1.6087413125347,1.6098918372943942,53.70336,74,Imma,orthorhombic,1.415265525823756,0.0294782423293756,1.3663290270511956,1.4388386418747547,3.0,0.0,3.0,3.0,9036,test,huggingface,C-80148-5004-14,-154.130005,0.4269799999999861,1,-3.1892862959432264,-1.6770292797925137
C,C,6,2.4823,3.8422999999999994,3.7444,90.04662,90.00249000000001,90.00158999999998,35.71310661659926,5.952184436099877,3.350742371845209,1.547878983201063,1.5084397534544576,0.0506999999999919,51,Pmma,orthorhombic,1.5265034277767529,0.0242489942065355,1.5085830087467675,1.5782337332680865,4.0,0.0,4.0,4.0,9037,test,huggingface,C-184044-1943-42,-154.15761366666666,0.3993713333333346,2,2.6772351772341922,-1.9452939332610868
C,C,14,2.44938,5.54328,7.00982,66.96471,79.93387,89.99083,85.99440274765622,6.142457339118302,3.246947515298538,2.2631359772677166,2.861875250063281,33.11059,44,Imm2,orthorhombic,1.500019568419214,0.0564996391017762,1.3938154603082311,1.6524422916285848,3.7142857142857144,0.4517539514526257,3.0,4.0,9038,test,huggingface,C-41276-8743-16,-154.32284928571428,0.2341357142857134,0,0.4821893842774519,3.314587403844884
C,C,6,2.48098,3.68879,4.21965,104.96995,89.96015000000001,109.67360000000002,34.97074803880664,5.828458006467773,3.4218718866886486,1.4868277857943228,1.70079968399584,34.683400000000006,12,C2/m,monoclinic,1.5269220680740485,0.0238384132390322,1.493147280078671,1.574472063291955,4.0,0.0,4.0,4.0,9039,test,huggingface,C-172941-6659-43,-154.30929666666665,0.2476883333333432,2,2.617466756258185,-1.8175070616794884
